Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Female,Statistics,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,India,No,No,No,Yes,3.5,NA,40,30,Sometimes,Sometimes,Often,Sometimes,Rarely,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Not Sure,Disagree,Agree,Not Sure,Strongly Agree,Strongly Disagree,Strongly Agree,Not Sure,Not Sure,Agree,Disagree,Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,Agree,Not Sure,Strongly Agree,My friends from UCLA and back home and family have been my main support systems. Student mentors found from professional organizations on campus and some professors have also been guiding lights.,The bureaucratic hurdles of being an international student have been troublesome.,High Value,46.9,41.7,58.3,62.5,66.7
,,,,,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA
Male,Applied Math  Statistics,NA,Asian,Heterosexual,Two-year College,Four-year College,Sophomore,Yes,China,No,No,No,Yes,3.2,4,40,10,Often,Rarely,Always,Often,Often,Agree,Not Sure,Agree,Not Sure,Disagree,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,Disagree,Agree,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,"For academic, I really enjoy office hours with pros. For social, UCLA provides me a various of clubs to attend. For emotionally, the diverse ethnic group in UCLA helps me to find people with similar experiences so we can talk to each other. ",Too many smart people. Course connections eg: how to connect between two sources.  ,Low Value,53.1,41.7,47.2,62.5,50
Female,Data Theory,None,Asian,Gay/ Homosexual,Four-year College,Four-year College,Sophomore,No,,No,Yes,No,Yes,4,4.4,10,10,Often,Rarely,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,"Socially, I feel that one of the most important factors for success is living on campus in a social dorm for at least your first year. Academically,  I feel that the various tutoring centers and office hours have contributed most to my academic success.","Emotionally, I feel that CAPS could do a better job supporting students. I understand that UCLA is huge and CAPS is challenged to meet such high demand but I feel CAPS can do a lot to improve both how many visits students get per a quarter and emergency services. Socially, I feel that the club and extracurricular scene at UCLA is pretty frustrating. Again, I understand that the large student population makes organizing clubs hard but often the fun is taken out of the club experience but the extensive and highly competitive application processes.",High Value,78.1,25,69.4,25,41.7
Male,Mathematical Economics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,Yes,India,No,Yes,No,Yes,3.75,NA,30,10,Sometimes,Sometimes,Always,Often,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Agree,Not Sure,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Not Sure,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Having a large amount of support from my family back home. My close friends out here have drastically helped me emotionally by being my permanent support system in a foreign country,"The quarter system doesn't give me enough time to indulge in activities for myself. The heavy workload gives me anxiety as well. In one particular week I had 4 midterms, 2 assignments , club meeting and my parents from India had come to visit me. I felt so lost and burdened with everything happening at once",Average Value,46.9,75,66.7,62.5,41.7
Female,"Applied Mathematics, Specialization in Computing",,Latino/Hispanic,Heterosexual,Four-year College,Four-year College,Senior,No,,No,Yes,No,Yes,3.51,4.42,2,80,Sometimes,Rarely,Always,Sometimes,Rarely,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Not Sure,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,"Finding people that I could go to for help, stress relief, support.","Not being able to make it to office hours due to time conflicts with work, TAs or professors not speaking in English during office hours or during questions after lecture, 8am Saturday finals (weekend finals in general, but especially this one).",Average Value,56.3,66.7,63.9,50,50
Female,statistics,,Asian,Heterosexual,High school or less,High school or less,Junior,No,,Yes,No,Yes,Yes,NA,4,5,1,Rarely,Never,Always,Sometimes,Often,Strongly Agree,Agree,Not Sure,Disagree,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Not Sure,Disagree,Agree,Disagree,Not Sure,Strongly Agree,Agree,Not Sure,Disagree,Not Sure,Not Sure,Strongly Disagree,Not Sure,,,Low Value,25,50,41.7,62.5,75
Female,Applied Math,,Asian,Bisexual,Four-year College,Graduate or Professional Degree,Senior,Yes,China,No,No,No,Yes,3.7,4,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My parents,language background,NA,NA,NA,NA,NA,NA
Male,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,Hong Kong,No,Yes,No,Yes,3.8,3.7,5,5,Sometimes,Often,Often,Sometimes,Never,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Not Sure,Agree,Not Sure,Not Sure,Agree,Disagree,Not Sure,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,"Older friends in my organizations provide a lot of advice in terms of career options, interviewing/recruiting help, general UCLA advice; self motivation to do well and get a good job after graduation","A lot of things to balance (classes, organizations/clubs, social life, recruiting)",Average Value,59.4,25,66.7,43.8,25
Male,statistics,,Asian,Heterosexual,High school or less,Graduate or Professional Degree,Senior,No,,No,No,No,Yes,3.5,3.8,5,10,Often,Rarely,Often,Sometimes,Rarely,Strongly Agree,Agree,Not Sure,Not Sure,Agree,Strongly Agree,Disagree,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Strongly Agree,Adult peers that I know through school organizations have helped me get in contact with CAPS to help me receive the emotional and mental support needed.  ,"I suffer from chronic depression, anxiety, and suicidal thoughts",High Value,59.4,75,38.9,87.5,83.3
Female,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.86,4.6,6,2,Sometimes,Rarely,Always,Sometimes,Sometimes,Not Sure,Agree,Not Sure,Disagree,Disagree,Not Sure,Disagree,Not Sure,Not Sure,Disagree,Disagree,Not Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Not Sure,Agree,Agree,Agree,Agree,Not Sure,Be happy,Delay,Low Value,68.8,33.3,61.1,31.3,41.7
Female,Statistics,,Asian,Queer,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.83,4.33,20,10,Often,Sometimes,Always,Always,Rarely,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,#NAME?,"-Experiencing an unhealthy romantic relationship for 1.5 years
-Feeling career success pressure from peers
-Not knowing about various opportunities available to my major or prospective career path",NA,90.6,33.3,91.7,18.8,0
Male,Statistics & FAM,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.5,3.97,30,5,Rarely,Sometimes,Always,Rarely,Rarely,Agree,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Not Sure,Agree,Agree,Strongly Agree,Disagree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Not Sure,Disagree,"My high school experience in USA as an international student, and my ability to make friends","My ethnic background, and my limited resource of classmates and professors",Average Value,43.8,41.7,47.2,50,75
Female,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,Taiwan,Yes,No,No,Yes,3.9,3.9,150,10,Sometimes,Rarely,Always,Sometimes,Sometimes,Agree,Strongly Agree,Not Sure,Not Sure,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Not Sure,Disagree,Agree,Agree,Agree,Disagree,Disagree,Not Sure,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Not Sure,"pressure, habits, and sleep","exams, grades, finding jobs and interns",Average Value,56.3,58.3,61.1,43.8,33.3
Male,Mathematics/Economics and Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Senior,Yes,China,No,No,No,Yes,3.72,4,10,2,Sometimes,Rarely,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Agree,Not Sure,Agree,Agree,Agree,Not Sure,Disagree,Not Sure,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,"Peer's helps and pressure, Professor's advice and instruction, No economical pressure",Personal Habits; Unnecessary Academic Workload; Unfamiliar Circumstance,Average Value,56.3,16.7,50,56.3,58.3
Male,Statistics,Entrepreneurship,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,South Korea,No,No,No,Yes,3.46,4,6,3,Often,Rarely,Always,Sometimes,Rarely,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Agree,Roommates and upperclassmen advice. Spending times with friends.,My major could maybe be more focused on other programming languages. Python SQL and Git should be a prereq. This would significantly help students in finding jobs involving data.,Low Value,65.6,41.7,58.3,31.3,66.7
Female,Statistics,None,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,Indonesia,No,Yes,No,Yes,3.3,3.6,100,20,Sometimes,Sometimes,Always,Rarely,Rarely,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Agree,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,#NAME?,#NAME?,Low Value,40.6,66.7,44.4,62.5,66.7
Female,Statistics,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,Yes,No,Yes,Yes,3.1,NA,NA,NA,Sometimes,Sometimes,Always,Rarely,Sometimes,Agree,Not Sure,Agree,Disagree,Not Sure,Strongly Agree,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Not Sure,Not Sure,Agree,Not Sure,Agree,Not Sure,Nice professors and helpful TAs. I have a group of people who can study with me and they help me a lot with my study. My family provides support finically and emotionally. ,The counselor at my department is not helpful.,Low Value,56.3,58.3,41.7,50,66.7
Female,Sociology,Statistics,Asian,Bisexual,Four-year College,Four-year College,Sophomore,Yes,China,No,No,No,No,3.9,4,6,4,Often,Never,Always,Always,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Disagree,Disagree,Strongly Disagree,Disagree,Not Sure,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Not Sure,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,CCLE for study,"peer pressure, irresponsible TA of a big class",High Value,71.9,33.3,77.8,18.8,41.7
Male,Statistics,,Asian,I prefer not to say,Four-year College,Graduate or Professional Degree,Senior,Yes,China,No,No,No,Yes,3.82,3.75,20,5,Often,Rarely,Always,Often,Rarely,Agree,Agree,Not Sure,Disagree,Strongly Disagree,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"academically: helpful professor, friends in the same major, writing center",when I don't get enough sleep,Average Value,75,25,75,31.3,33.3
Male,Math of computation & Cognitive Science,Statistics,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Freshman,Yes,China,No,No,No,Yes,NA,3.8,20,10,Sometimes,Rarely,Always,Often,Sometimes,Agree,Not Sure,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Agree,Disagree,Strongly Agree,Not Sure,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Disagree,Not Sure,"Social support, understanding faculty and more personal academic/career guidance.","Non-lenient nor understanding faculty and staff; overwhelming number of students at all events, lack of support for math majors on career development and opportunities.",Low Value,50,66.7,38.9,62.5,66.7
Female,Statistics,None,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.95,NA,10,5,Always,Never,Always,Always,Often,Not Sure,Agree,Not Sure,Not Sure,Disagree,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Agree,Agree,Not Sure,Not Sure,Disagree,Agree,Not Sure,Agree,Agree,Agree,Not Sure,Agree,Independent. because I stayed at boarding school Since 7 years old,"Language barrier, ",Low Value,59.4,41.7,58.3,31.3,50
Female,Astrophysics,Asian Language,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,Yes,China,No,No,No,Yes,3.6,3.8,3,1,Often,Never,Always,Sometimes,Often,Not Sure,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Not Sure,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Strongly Agree,Not Sure,Agree,Agree,Talk to profs and friends,"Loneliness, and some profs do not provide enough help",Average Value,62.5,50,52.8,31.3,75
Female,Statistics,Mathematics,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.79,4.33,20,20,Often,Rarely,Always,Sometimes,Rarely,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Support from my family and friends,"Not knowing how to truly study coming out of high school, being sheltered growing up, and drama",High Value,68.8,0,61.1,68.8,50
Female,Stats,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.86,NA,6,2,Sometimes,Rarely,Always,Sometimes,Sometimes,Not Sure,Agree,Not Sure,Disagree,Disagree,Not Sure,Disagree,Disagree,Disagree,Not Sure,Disagree,Not Sure,Not Sure,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,"Sleep well, eat well, study hard",Procrastination,Low Value,65.6,33.3,63.9,43.8,41.7
Male,Statistics,Cognitive Science,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.96,3.99,40,10,Often,Sometimes,Always,Sometimes,Sometimes,Agree,Agree,Not Sure,Disagree,Agree,Not Sure,Disagree,Disagree,Strongly Disagree,Disagree,Not Sure,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,"Parents: always supportive of my major and what classes I've taken. Friends: helpful study buddies, great times of destressing/relaxing together. Professors: Provided lots of great advice and helped me understand concepts I couldn't get on my own. Christian fellowship/church: Christian values guide everything I do, and having an external focus (seeking to glorify God) is crucial to not getting stuck in my own head.",Probably just my own laziness.,Average Value,81.3,50,72.2,31.3,25
Female,Applied Math,,Calcasian,Heterosexual,High school or less,Four-year College,Freshman,No,,No,Yes,No,Yes,NA,4.475,20,15,Often,Never,Always,Sometimes,Often,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Not Sure,Not Sure,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"My high school was rigorous, college-path focused, and encouraged students to take many AP classes and participate in extracurricular activities. I took 11 AP classes, which I found to be more than the average number my friends took in high school. I strongly developed my planning skills and study methods, both of which I believe led to my academic success in high school and have quickly translated to my studies at UCLA. 

Coming into college, I feel that my confidence and positivity have been enhanced so that I can more easily make friends. While I love the life I have here, I still make time to call my parents and come home every two weekends to regain a sense of home where I can fully express myself after the rare emotionally frustrating times. 

Taking all of this together, I know that I have the potential to make the upcoming years in my undergraduate studies successful.","While I have already established a caring and comforting community on my residential floor, I often find myself missing out on activities that my friends do together as a result of my heavier workload (in comparison to theirs). However, I feel good staying on track with my work and ensure that I reserve time to socialize at the end of a productive day.",NA,75,58.3,83.3,25,25
