Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Male,Statistics,,Asian,I prefer not to say,Four-year College,Graduate or Professional Degree,Senior,Yes,China,No,No,No,Yes,3.82,3.75,20,5,Often,Rarely,Always,Often,Rarely,Agree,Agree,Not Sure,Disagree,Strongly Disagree,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,"academically: helpful professor, friends in the same major, writing center",when I don't get enough sleep,Average Value,75,25,75,31.3,33.3
Female,Statistics,None,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.95,NA,10,5,Always,Never,Always,Always,Often,Not Sure,Agree,Not Sure,Not Sure,Disagree,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Agree,Agree,Not Sure,Not Sure,Disagree,Agree,Not Sure,Agree,Agree,Agree,Not Sure,Agree,Independent. because I stayed at boarding school Since 7 years old,"Language barrier, ",Low Value,59.4,41.7,58.3,31.3,50
Female,Statistics,Mathematics,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.79,4.33,20,20,Often,Rarely,Always,Sometimes,Rarely,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Support from my family and friends,"Not knowing how to truly study coming out of high school, being sheltered growing up, and drama",High Value,68.8,0,61.1,68.8,50
Female,Stats,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.86,NA,6,2,Sometimes,Rarely,Always,Sometimes,Sometimes,Not Sure,Agree,Not Sure,Disagree,Disagree,Not Sure,Disagree,Disagree,Disagree,Not Sure,Disagree,Not Sure,Not Sure,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,"Sleep well, eat well, study hard",Procrastination,Low Value,65.6,33.3,63.9,43.8,41.7
Male,Statistics,Cognitive Science,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.96,3.99,40,10,Often,Sometimes,Always,Sometimes,Sometimes,Agree,Agree,Not Sure,Disagree,Agree,Not Sure,Disagree,Disagree,Strongly Disagree,Disagree,Not Sure,Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,"Parents: always supportive of my major and what classes I've taken. Friends: helpful study buddies, great times of destressing/relaxing together. Professors: Provided lots of great advice and helped me understand concepts I couldn't get on my own. Christian fellowship/church: Christian values guide everything I do, and having an external focus (seeking to glorify God) is crucial to not getting stuck in my own head.",Probably just my own laziness.,Average Value,81.3,50,72.2,31.3,25
Female,Statistics,,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,Yes,No,No,Yes,3.3,3.75,5,30,Sometimes,Sometimes,Always,Rarely,Rarely,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Not Sure,Strongly Agree,Not Sure,Agree,Disagree,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,FAMILY,FAMILY,High Value,NA,25,63.9,50,50
Female,Statistics,,Latino/Hispanic,Bisexual,High school or less,High school or less,Senior,No,,Yes,No,Yes,Yes,3.5,4.2,2,6,Often,Rarely,Always,Never,Never,Strongly Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,Agree,Not Sure,Agree,Not Sure,Disagree,Not Sure,Agree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Agree,Disagree,My family and friends have helped me succeed academically and emotionally.,"Being not only a transfer student but, also a commuter student, I feel like I don't have enough time to get involved at school or seek opportunities.",Average Value,46.9,100,33.3,62.5,66.7
Male,Statistics,,Armenian,Heterosexual,High school or less,High school or less,Junior,No,,Yes,No,Yes,Yes,NA,3.8,50,15,Sometimes,Never,Always,Often,Often,Agree,Not Sure,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Agree,Had a difficult life growing up,Stress and anxiety,Average Value,34.4,83.3,47.2,68.8,75
Male,Statistics,NA,Asian,Gay/ Homosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,Canada,No,Yes,No,Yes,3,3.9,20,30,Sometimes,Rarely,Always,Often,Rarely,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Agree,Agree,Agree,Disagree,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Agree,"Some of the orgs I have joined have introduced me to people that have helped me emotionally, socially and academically. ","The lack of guidance academically for individual students impeded me from choosing the right major for me until the end of my sophomore yeaar
",Average Value,62.5,33.3,58.3,37.5,58.3
Female,statistics,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,China,Yes,No,No,Yes,3.65,3.8,20,3,Sometimes,Sometimes,Always,Often,Sometimes,Strongly Agree,Agree,Not Sure,Not Sure,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Not Sure,Agree,Not Sure,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Not Sure,Support from my parents and friends.,Leaving off campus. I have less chance to explore the activities on campus.,Average Value,46.9,41.7,52.8,50,66.7
Female,Statistics,,Latino/Hispanic,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.23,4.67,0,10,Often,Often,Always,Often,Often,Strongly Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,"I have developed a close friend group that I live with in an apartment of 6 people. Have this loving supportive environment has largely helped my mental health. At the same time, I think balancing what I'm good at and what I'm passionate has been a struggle, but at this point in college I think I've managed to settle on a good balance.",My intelligence and perhaps my education. I believe the courses in college to be far more rigorous than what I experienced in high school.,Average Value,65.6,33.3,47.2,62.5,66.7
Female,Statistics,Anthropology,Calcasian,Heterosexual,Four-year College,Four-year College,Senior,No,,No,Yes,No,Yes,3.77,4,7,7,Often,Never,Always,Rarely,Sometimes,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Not Sure,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Not Sure,Agree,Agree,Disagree,Disagree,Disagree,Agree,Not Sure,Agree,Agree,Agree,Strongly Agree,"having close friends who support me, roommates who I enjoy being around and living with, friends in my major who are experiencing the same coursework, clubs that align with my values and interests, a job in my major that makes me feel skilled and prepared for my future, having parents who I frequently talk to and who support me and my goals, taking time to do things I enjoy outside of academics ","anxiety, stress from classes and goals after graduation, pressure placed on myself to be successful in certain ways/meet certain goals (pressure from myself or my family)",Average Value,62.5,33.3,77.8,50,25
Female,Statistics,,Calcasian,I prefer not to say,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.2,3.8,6,4,Rarely,Sometimes,Always,Often,Sometimes,Agree,Not Sure,Disagree,Not Sure,Strongly Agree,Strongly Agree,Disagree,Agree,Not Sure,Agree,Disagree,Disagree,Agree,Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Not Sure,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,"UCLA has so many students and so many resources which makes it the best place to go to university in the world. I have met some of my favorite people here at UCLA. In addition, there are many additional resources to help people succeed in classes.",The only factors that inhibit my success is myself. Mental health is very important and sometimes its difficult for myself to recognize that.,Average Value,50,83.3,55.6,37.5,83.3
Female,Statistics,Environmental Systems & Society,Latino/Hispanic,Heterosexual,High school or less,High school or less,Sophomore,No,,No,No,Yes,Yes,NA,NA,NA,NA,Rarely,Often,Always,Rarely,Never,Strongly Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,,,High Value,56.3,100,66.7,25,50
Male,Statistics,,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.3,4.5,NA,NA,Sometimes,Rarely,Always,Often,Rarely,Strongly Agree,Not Sure,Not Sure,Disagree,Agree,Agree,Agree,Not Sure,Disagree,Strongly Agree,Not Sure,Disagree,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Not Sure,Disagree,Agree,Agree,Agree,Agree,Save time to exercise and free time on the weekends. Take a breather from the academics from time to time. Stop worrying about what other people think. Trust your instincts and internal monologue (generally).,"Lack of sleep, ambition, or goals.",Low Value,56.3,58.3,52.8,50,58.3
Female,statistics,NA,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,NA,Yes,Yes,No,Yes,3.832,4,20,5,Often,Never,Always,Rarely,Sometimes,Strongly Agree,Not Sure,Disagree,Disagree,Disagree,Disagree,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,"office hours, amazing TAs, good roommates, calling family back home, keeping in touch with old friends, music, attending events on UCLA and LA can offer","bad TAs, hostile living situations, bad time management choices, doing too many hobbies and clubs, letting exams cause anxiety ",Average Value,53.1,25,41.7,62.5,83.3
Male,Statistics,none,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,Korea,Yes,No,No,Yes,3.25,3.9,10,5,Rarely,Sometimes,Rarely,Rarely,Never,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Disagree,Agree,Disagree,Not Sure,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Disagree,Friends,passion,Low Value,53.1,41.7,36.1,68.8,50
Female,Statistics,NA,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,China,Yes,No,No,Yes,3.5,3.2,10,3,Sometimes,Rarely,Always,Sometimes,Rarely,Agree,Strongly Agree,Not Sure,Not Sure,Strongly Disagree,Agree,Disagree,Not Sure,Not Sure,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Resources that UCLA provide for us,not found yet?,Average Value,65.6,41.7,66.7,37.5,41.7
Male,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,India,No,No,No,Yes,3.7,4,25,60,Sometimes,Sometimes,Often,Rarely,Never,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Not Sure,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"1. Having a strong diverse community of ambitious and empathetic people in my network has probably been the strongest guiding force in helping me grow as an individual, team member and a leader in college. I am grateful for student organisations (I am involved with an entrepreneurship fraternity Sigma Eta Pi, a VC focused club in BV) for giving me a structured curriculum and social systems to help me develop diverse set of skills. I also lucked with amazing random roommates and floormates my freshman year, and have been lucky to be around people who genuinely care about communal good. 
2. Loving parents - I have changed my major three times now and my parents have been incredibly generous and supportive through all my indepentdent decision making. They have also given me free reign in picking out a somewhat novel career path (no one in my extended family has done investment banking) and given me the freedom to pursue internship opportunities that some parents might 
3. Abundance of resources and opportunities : being in a city like LA and a campus like UCLA has blessed with an abundance of resources (academically, socially and extracurricularly) to make myself a better human. I am grateful for all the mentor ship opportunities I have received, free professional development events, access to diverse communities, fantastic professors and fellow peers. 
4. General Education","1. Exclusivity : The exclusive nature of certain campus groups can sometimes be an impediment in the way of more equitable extension of opportunities. 
2. Poor lecturing : I have strongly disliked over 4 classes at UCLA (with most of them being in the Stats department). Instructors that fail to communicate the core concepts make the class experience an absolutely dreadful one. It is really hard to sit through theoretical classes with professors that lack essential communication skills, and as much as I respect and value the role of a professor, it nevertheless makes it a frsutrating experience. 
3. Large Size of UCLA makes it hard to experience a lot of things",Average Value,75,33.3,75,37.5,41.7
Male,Stats,NA,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Senior,No,NA,No,Yes,No,Yes,3.3,4.3,5,100,Sometimes,Sometimes,Always,Sometimes,Rarely,Not Sure,Disagree,Disagree,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Not Sure,Not Sure,Agree,Not Sure,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Working with sports and athletes allowed me to connect with a diverse group of individuals.,Math classes are hard,Low Value,68.8,16.7,69.4,37.5,33.3
Female,Statistics,,Asian,Bisexual,Two-year College,Two-year College,Senior,No,,Yes,No,Yes,Yes,NA,NA,6,6,Often,Sometimes,Always,Often,Rarely,Not Sure,Agree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Self-taught ability,The faculty from both Murphy Hall and major department are rude and not helpful enough sometimes. There was a time the department manager yelled at me and his colleague who is a woman tried to help me. I am very concerned about that female faculty under such depression and stress at work.,Average Value,46.9,41.7,47.2,56.3,83.3
Male,Statistics,None,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,Yes,China,No,No,No,Yes,3.928,2.86,10,5,Rarely,Sometimes,Often,Sometimes,Sometimes,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Not Sure,Not Sure,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Not Sure,Not Sure,Agree,Be part of as many student organizations as possible. I am a junior transfer from another UC and there are not many people like that. I am also busy recruiting for Summer Internship and hence I do not really have time to socialize. Will probably feel a greater sense of belonging to UCLA after finding a job.,"Recruiting which takes up 90% of the time. Rather than difficulty of classes, I simply do not really have time to study. It's a trade off that I made.",Average Value,78.1,33.3,55.6,6.3,58.3
Female,Statistics,Philosophy,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,No,No,Yes,Yes,3.2,4.3,3,9,Often,Rarely,Always,Often,Rarely,Not Sure,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Not Sure,Strongly Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Not Sure,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,"I think that academically, having a good support system has been very helpful. I feel like having a tight knit group of friends has been beneficial from an emotional and emotional stand point, and this in turn has helped me academically. ","The largest hindrance that I have faced while at UCLA is maintaining financial stability. I get enough money to pay for tuition, but I have to pay for a part of housing on my own. Therefore, I have to work about 20 hours a week to make enough to cover all my expenses.  I think that keeping up with my work schedule and the demands of school has been the most challenging part of attending UCLA. Often times, I find that at least one aspects of my life has to suffer in order for me to have enough time to work.",Low Value,50,100,80.6,43.8,25
